"map_version","operation","entity","support_allowed","actual_result","reject_codes","json_paths","affected_refs"
"hudong_v02","boundary_translate","facilities/F_HD003","true","changed","","","facilities/F_HD003;sources/source_editor_geometry"
"hudong_v02","boundary_rotate","facilities/F_HD003","true","changed","","","facilities/F_HD003;sources/source_editor_geometry"
"hudong_v02","add_node","N_GA01_probe_add","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"hudong_v02","copy_boundary","facilities/F_HD003","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"hudong_v02","delete_boundary","facilities/F_HD003","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"hudong_v02","split_road","R_HD_b5926a655c","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"hudong_v02","no_op_boundary","F_HD003","true","no_op","","",""
"hudong_v02","road_widthM_design_assumption","R_HD_b5926a655c","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_HD_b5926a655c",""
"hudong_v02","road_heightLimitM_design_assumption","R_HD_b5926a655c","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_HD_b5926a655c",""
"hudong_v02","road_massLimitKg_design_assumption","R_HD_b5926a655c","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_HD_b5926a655c",""
"hudong_v02","road_speedLimitMps_design_assumption","R_HD_b5926a655c","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_HD_b5926a655c",""
"hudong_v02","staticMove_expected_blocked","facilities/F_HD001","false","rejected","STATIC_CONTENTS_REFERENCE","",""
"newtimes_v01","name_only_not_geometry","F_NT010","true","changed","","","facilities/F_NT010"
"newtimes_v01","node_position","N_NT_976f00da59","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/nodes/N_NT_976f00da59",""
"newtimes_v01","node_translate","nodes/N_NT_976f00da59","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"newtimes_v01","road_translate","roads/R_NT_2661e16750","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"newtimes_v01","road_shapePoints","R_NT_2661e16750","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_NT_2661e16750",""
"newtimes_v01","node_rotate","nodes/N_NT_976f00da59","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"newtimes_v01","road_rotate","roads/R_NT_2661e16750","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"newtimes_v01","zone_boundary","Z_NT001","true","changed","","","zones/Z_NT001;sources/source_editor_geometry"
"newtimes_v01","road_direction","R_NT_2661e16750","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_NT_2661e16750",""
"newtimes_v01","boundary","F_NT010","true","changed","","","facilities/F_NT010;sources/source_editor_geometry"
"newtimes_v01","boundary_translate","facilities/F_NT010","true","changed","","","facilities/F_NT010;sources/source_editor_geometry"
"newtimes_v01","boundary_rotate","facilities/F_NT010","true","changed","","","facilities/F_NT010;sources/source_editor_geometry"
"newtimes_v01","add_node","N_GA01_probe_add","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"newtimes_v01","copy_boundary","facilities/F_NT010","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"newtimes_v01","delete_boundary","facilities/F_NT010","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"newtimes_v01","split_road","R_NT_2661e16750","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"newtimes_v01","no_op_boundary","F_NT010","true","no_op","","",""
"newtimes_v01","road_widthM_design_assumption","R_NT_2661e16750","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_NT_2661e16750",""
"newtimes_v01","road_heightLimitM_design_assumption","R_NT_2661e16750","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_NT_2661e16750",""
"newtimes_v01","road_massLimitKg_design_assumption","R_NT_2661e16750","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_NT_2661e16750",""
"newtimes_v01","road_speedLimitMps_design_assumption","R_NT_2661e16750","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_NT_2661e16750",""
"newtimes_v01","staticMove_expected_blocked","facilities/F_NT001","false","rejected","STATIC_CONTENTS_REFERENCE","",""
"newtimes_v02","name_only_not_geometry","F_NT010","true","changed","","","facilities/F_NT010"
"newtimes_v02","node_position","N_NT_976f00da59","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/nodes/N_NT_976f00da59",""
"newtimes_v02","node_translate","nodes/N_NT_976f00da59","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"newtimes_v02","road_translate","roads/R_NT_2661e16750","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"newtimes_v02","road_shapePoints","R_NT_2661e16750","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_NT_2661e16750",""
"newtimes_v02","node_rotate","nodes/N_NT_976f00da59","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"newtimes_v02","road_rotate","roads/R_NT_2661e16750","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"newtimes_v02","zone_boundary","Z_NT001","true","changed","","","zones/Z_NT001;sources/source_editor_geometry"
"newtimes_v02","road_direction","R_NT_2661e16750","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_NT_2661e16750",""
"newtimes_v02","boundary","F_NT010","true","changed","","","facilities/F_NT010;sources/source_editor_geometry"
"newtimes_v02","boundary_translate","facilities/F_NT010","true","changed","","","facilities/F_NT010;sources/source_editor_geometry"
"newtimes_v02","boundary_rotate","facilities/F_NT010","true","changed","","","facilities/F_NT010;sources/source_editor_geometry"
"newtimes_v02","add_node","N_GA01_probe_add","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"newtimes_v02","copy_boundary","facilities/F_NT010","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"newtimes_v02","delete_boundary","facilities/F_NT010","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"newtimes_v02","split_road","R_NT_2661e16750","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"newtimes_v02","no_op_boundary","F_NT010","true","no_op","","",""
"newtimes_v02","road_widthM_design_assumption","R_NT_2661e16750","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_NT_2661e16750",""
"newtimes_v02","road_heightLimitM_design_assumption","R_NT_2661e16750","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_NT_2661e16750",""
"newtimes_v02","road_massLimitKg_design_assumption","R_NT_2661e16750","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_NT_2661e16750",""
"newtimes_v02","road_speedLimitMps_design_assumption","R_NT_2661e16750","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_NT_2661e16750",""
"newtimes_v02","staticMove_expected_blocked","facilities/F_NT001","false","rejected","STATIC_CONTENTS_REFERENCE","",""
"samho_v01","name_only_not_geometry","F_SH020","true","changed","","","facilities/F_SH020"
"samho_v01","node_position","N_SH_9bdd2f744a","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/nodes/N_SH_9bdd2f744a",""
"samho_v01","node_translate","nodes/N_SH_9bdd2f744a","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"samho_v01","road_translate","roads/R_SH_9d5524dd32","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"samho_v01","road_shapePoints","R_SH_9d5524dd32","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_SH_9d5524dd32",""
"samho_v01","node_rotate","nodes/N_SH_9bdd2f744a","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"samho_v01","road_rotate","roads/R_SH_9d5524dd32","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"samho_v01","zone_boundary","Z_SH001","true","changed","","","zones/Z_SH001;sources/source_editor_geometry"
"samho_v01","road_direction","R_SH_9d5524dd32","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_SH_9d5524dd32",""
"samho_v01","boundary","F_SH020","true","changed","","","facilities/F_SH020;sources/source_editor_geometry"
"samho_v01","boundary_translate","facilities/F_SH020","true","changed","","","facilities/F_SH020;sources/source_editor_geometry"
"samho_v01","boundary_rotate","facilities/F_SH020","true","changed","","","facilities/F_SH020;sources/source_editor_geometry"
"samho_v01","add_node","N_GA01_probe_add","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"samho_v01","copy_boundary","facilities/F_SH020","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"samho_v01","delete_boundary","facilities/F_SH020","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"samho_v01","split_road","R_SH_9d5524dd32","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"samho_v01","no_op_boundary","F_SH020","true","no_op","","",""
"samho_v01","road_widthM_design_assumption","R_SH_9d5524dd32","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_SH_9d5524dd32",""
"samho_v01","road_heightLimitM_design_assumption","R_SH_9d5524dd32","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_SH_9d5524dd32",""
"samho_v01","road_massLimitKg_design_assumption","R_SH_9d5524dd32","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_SH_9d5524dd32",""
"samho_v01","road_speedLimitMps_design_assumption","R_SH_9d5524dd32","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_SH_9d5524dd32",""
"samho_v01","staticMove_expected_blocked","facilities/F_SH001","false","rejected","STATIC_CONTENTS_REFERENCE","",""
"samho_v02","name_only_not_geometry","F_SH020","true","changed","","","facilities/F_SH020"
"samho_v02","node_position","N_SH_9bdd2f744a","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/nodes/N_SH_9bdd2f744a",""
"samho_v02","node_translate","nodes/N_SH_9bdd2f744a","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"samho_v02","road_translate","roads/R_SH_9d5524dd32","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"samho_v02","road_shapePoints","R_SH_9d5524dd32","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_SH_9d5524dd32",""
"samho_v02","node_rotate","nodes/N_SH_9bdd2f744a","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"samho_v02","road_rotate","roads/R_SH_9d5524dd32","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"samho_v02","zone_boundary","Z_SH001","true","changed","","","zones/Z_SH001;sources/source_editor_geometry"
"samho_v02","road_direction","R_SH_9d5524dd32","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_SH_9d5524dd32",""
"samho_v02","boundary","F_SH020","true","changed","","","facilities/F_SH020;sources/source_editor_geometry"
"samho_v02","boundary_translate","facilities/F_SH020","true","changed","","","facilities/F_SH020;sources/source_editor_geometry"
"samho_v02","boundary_rotate","facilities/F_SH020","true","changed","","","facilities/F_SH020;sources/source_editor_geometry"
"samho_v02","add_node","N_GA01_probe_add","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"samho_v02","copy_boundary","facilities/F_SH020","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"samho_v02","delete_boundary","facilities/F_SH020","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"samho_v02","split_road","R_SH_9d5524dd32","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"samho_v02","no_op_boundary","F_SH020","true","no_op","","",""
"samho_v02","road_widthM_design_assumption","R_SH_9d5524dd32","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_SH_9d5524dd32",""
"samho_v02","road_heightLimitM_design_assumption","R_SH_9d5524dd32","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_SH_9d5524dd32",""
"samho_v02","road_massLimitKg_design_assumption","R_SH_9d5524dd32","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_SH_9d5524dd32",""
"samho_v02","road_speedLimitMps_design_assumption","R_SH_9d5524dd32","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_SH_9d5524dd32",""
"samho_v02","staticMove_expected_blocked","facilities/F_SH001","false","rejected","STATIC_CONTENTS_REFERENCE","",""
"weihai_v01","name_only_not_geometry","F_RD","true","changed","","","facilities/F_RD"
"weihai_v01","node_position","N_0102","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/nodes/N_0102",""
"weihai_v01","node_translate","nodes/N_0102","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"weihai_v01","road_translate","roads/R_0046","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"weihai_v01","road_shapePoints","R_0046","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_0046",""
"weihai_v01","node_rotate","nodes/N_0102","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"weihai_v01","road_rotate","roads/R_0046","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"weihai_v01","zone_boundary","Z_GREEN","true","changed","","","zones/Z_GREEN;sources/source_editor_geometry"
"weihai_v01","road_direction","R_0046","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_0046",""
"weihai_v01","boundary","F_RD","true","changed","","","facilities/F_RD;sources/source_editor_geometry"
"weihai_v01","boundary_translate","facilities/F_RD","true","changed","","","facilities/F_RD;sources/source_editor_geometry"
"weihai_v01","boundary_rotate","facilities/F_RD","true","changed","","","facilities/F_RD;sources/source_editor_geometry"
"weihai_v01","add_node","N_GA01_probe_add","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"weihai_v01","copy_boundary","facilities/F_RD","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"weihai_v01","delete_boundary","facilities/F_RD","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"weihai_v01","split_road","R_0046","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"weihai_v01","no_op_boundary","F_RD","true","no_op","","",""
"weihai_v01","road_widthM_design_assumption","R_0046","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_0046",""
"weihai_v01","road_heightLimitM_design_assumption","R_0046","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_0046",""
"weihai_v01","road_massLimitKg_design_assumption","R_0046","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_0046",""
"weihai_v01","road_speedLimitMps_design_assumption","R_0046","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_0046",""
"weihai_v01","staticMove_expected_blocked","facilities/F_BLOCK","false","rejected","STATIC_SHARED_NODE","/nodes/N_0001",""
"weihai_v02","name_only_not_geometry","F_RD","true","changed","","","facilities/F_RD"
"weihai_v02","node_position","N_0102","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/nodes/N_0102",""
"weihai_v02","node_translate","nodes/N_0102","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"weihai_v02","road_translate","roads/R_0046","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"weihai_v02","road_shapePoints","R_0046","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_0046",""
"weihai_v02","node_rotate","nodes/N_0102","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"weihai_v02","road_rotate","roads/R_0046","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"weihai_v02","zone_boundary","Z_GREEN","true","changed","","","zones/Z_GREEN;sources/source_editor_geometry"
"weihai_v02","road_direction","R_0046","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_0046",""
"weihai_v02","boundary","F_RD","true","changed","","","facilities/F_RD;sources/source_editor_geometry"
"weihai_v02","boundary_translate","facilities/F_RD","true","changed","","","facilities/F_RD;sources/source_editor_geometry"
"weihai_v02","boundary_rotate","facilities/F_RD","true","changed","","","facilities/F_RD;sources/source_editor_geometry"
"weihai_v02","add_node","N_GA01_probe_add","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"weihai_v02","copy_boundary","facilities/F_RD","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"weihai_v02","delete_boundary","facilities/F_RD","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"weihai_v02","split_road","R_0046","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"weihai_v02","no_op_boundary","F_RD","true","no_op","","",""
"weihai_v02","road_widthM_design_assumption","R_0046","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_0046",""
"weihai_v02","road_heightLimitM_design_assumption","R_0046","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_0046",""
"weihai_v02","road_massLimitKg_design_assumption","R_0046","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_0046",""
"weihai_v02","road_speedLimitMps_design_assumption","R_0046","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_0046",""
"weihai_v02","staticMove_expected_blocked","facilities/F_BLOCK","false","rejected","STATIC_SHARED_NODE","/nodes/N_0001",""
"xinyangzi_v01","name_only_not_geometry","F_XY039","true","changed","","","facilities/F_XY039"
"xinyangzi_v01","node_position","N_XY_c28e352ead","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/nodes/N_XY_c28e352ead",""
"xinyangzi_v01","node_translate","nodes/N_XY_c28e352ead","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"xinyangzi_v01","road_translate","roads/R_XY_9e7dcc41dc","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"xinyangzi_v01","road_shapePoints","R_XY_9e7dcc41dc","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_XY_9e7dcc41dc",""
"xinyangzi_v01","node_rotate","nodes/N_XY_c28e352ead","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"xinyangzi_v01","road_rotate","roads/R_XY_9e7dcc41dc","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"xinyangzi_v01","zone_boundary","Z_XY001","true","changed","","","zones/Z_XY001;sources/source_editor_geometry"
"xinyangzi_v01","road_direction","R_XY_9e7dcc41dc","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_XY_9e7dcc41dc",""
"xinyangzi_v01","boundary","F_XY039","true","changed","","","facilities/F_XY039;sources/source_editor_geometry"
"xinyangzi_v01","boundary_translate","facilities/F_XY039","true","changed","","","facilities/F_XY039;sources/source_editor_geometry"
"xinyangzi_v01","boundary_rotate","facilities/F_XY039","true","changed","","","facilities/F_XY039;sources/source_editor_geometry"
"xinyangzi_v01","add_node","N_GA01_probe_add","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"xinyangzi_v01","copy_boundary","facilities/F_XY039","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"xinyangzi_v01","delete_boundary","facilities/F_XY039","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"xinyangzi_v01","split_road","R_XY_9e7dcc41dc","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"xinyangzi_v01","no_op_boundary","F_XY039","true","no_op","","",""
"xinyangzi_v01","road_widthM_design_assumption","R_XY_9e7dcc41dc","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_XY_9e7dcc41dc",""
"xinyangzi_v01","road_heightLimitM_design_assumption","R_XY_9e7dcc41dc","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_XY_9e7dcc41dc",""
"xinyangzi_v01","road_massLimitKg_design_assumption","R_XY_9e7dcc41dc","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_XY_9e7dcc41dc",""
"xinyangzi_v01","road_speedLimitMps_design_assumption","R_XY_9e7dcc41dc","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_XY_9e7dcc41dc",""
"xinyangzi_v01","staticMove_expected_blocked","facilities/F_XY003","false","rejected","STATIC_SHARED_NODE","/nodes/N_XY_9186534057",""
"xinyangzi_v02","name_only_not_geometry","F_XY049","true","changed","","","facilities/F_XY049"
"xinyangzi_v02","node_position","N_MR_bbe938799550","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/nodes/N_MR_bbe938799550",""
"xinyangzi_v02","node_translate","nodes/N_MR_bbe938799550","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"xinyangzi_v02","road_translate","roads/R_MR_34f5bdcf41f0","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"xinyangzi_v02","road_shapePoints","R_MR_34f5bdcf41f0","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_MR_34f5bdcf41f0",""
"xinyangzi_v02","node_rotate","nodes/N_MR_bbe938799550","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"xinyangzi_v02","road_rotate","roads/R_MR_34f5bdcf41f0","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"xinyangzi_v02","zone_boundary","Z_XY_R004","true","changed","","","zones/Z_XY_R004;sources/source_editor_geometry"
"xinyangzi_v02","road_direction","R_MR_34f5bdcf41f0","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_MR_34f5bdcf41f0",""
"xinyangzi_v02","boundary","F_XY049","true","changed","","","facilities/F_XY049;sources/source_editor_geometry"
"xinyangzi_v02","boundary_translate","facilities/F_XY049","true","changed","","","facilities/F_XY049;sources/source_editor_geometry"
"xinyangzi_v02","boundary_rotate","facilities/F_XY049","true","changed","","","facilities/F_XY049;sources/source_editor_geometry"
"xinyangzi_v02","add_node","N_GA01_probe_add","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"xinyangzi_v02","copy_boundary","facilities/F_XY049","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"xinyangzi_v02","delete_boundary","facilities/F_XY049","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"xinyangzi_v02","split_road","R_MR_34f5bdcf41f0","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","",""
"xinyangzi_v02","no_op_boundary","F_XY049","true","no_op","","",""
"xinyangzi_v02","road_widthM_design_assumption","R_MR_34f5bdcf41f0","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_MR_34f5bdcf41f0",""
"xinyangzi_v02","road_heightLimitM_design_assumption","R_MR_34f5bdcf41f0","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_MR_34f5bdcf41f0",""
"xinyangzi_v02","road_massLimitKg_design_assumption","R_MR_34f5bdcf41f0","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_MR_34f5bdcf41f0",""
"xinyangzi_v02","road_speedLimitMps_design_assumption","R_MR_34f5bdcf41f0","false","rejected","OPERATION_DEPENDENCIES_UNSUPPORTED","/roads/R_MR_34f5bdcf41f0",""
"dalian_v02","staticMove","","not_applicable","not_applicable_no_slots","","",""
"geoje_v02","staticMove","","not_applicable","not_applicable_no_slots","","",""
"xinyangzi_v02","staticMove","","not_applicable","not_applicable_no_slots","","",""
